Record ID,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Aircraft Type,Aircraft Make,Aircraft Model,Aircraft Mass,Engine Make,Engine Model,Engines,Engine Type,Engine1 Position,Engine2 Position,Engine3 Position,Engine4 Position,Airport ID,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,Fatalities,Injuries,Aircraft Damage,Radome Strike,Radome Damage,Windshield Strike,Windshield Damage,Nose Strike,Nose Damage,Engine1 Strike,Engine1 Damage,Engine2 Strike,Engine2 Damage,Engine3 Strike,Engine3 Damage,Engine4 Strike,Engine4 Damage,Engine Ingested,Propeller Strike,Propeller Damage,Wing or Rotor Strike,Wing or Rotor Damage,Fuselage Strike,Fuselage Damage,Landing Gear Strike,Landing Gear Damage,Tail Strike,Tail Damage,Lights Strike,Lights Damage,Other Strike,Other Damage
125512,1991,1,13,NAE,NASHVILLE EAGLE,SAAB-340,A,778,5,3,22,22,2,C,4,4,,,MYGF,FREEPORT INTL,,FGN,N,TAKEOFF RUN,DAY,,0,110,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100993,1991,1,13,USA,1US AIRWAYS,FOKKER F28 MK 4000,A,372,7,4,37,43,2,D,5,5,,,KMLB,MELBOURNE INTL,FL,ASO,Y,LANDING ROLL,DAY,NONE,0,110,0,I1301,CATTLE EGRET,2-10,NONE,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100874,1991,1,13,DAL,DELTA AIR LINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KSMF,SACRAMENTO INTL,CA,AWP,Y,APPROACH,DAY,FOG,2200,190,,J21,DUCK,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101637,1991,1,13,HAL,HAWAIIAN AIR,DC-9-50,A,583,23,4,34,10,2,D,5,5,,,PHLI,LIHUE ARPT,HI,AWP,Y,TAKEOFF RUN,DAY,NONE,0,132,0,O2211,SPOTTED DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102741,1991,1,14,UNK,UNKNOWN,C-172,A,226,7,1,,,1,A,7,,,,KPWM,PORTLAND INTL JETPORT (ME),ME,ANE,N,TAKEOFF RUN,DAY,NONE,0,76,0,R,OWLS,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105348,1991,1,14,AAL,AMERICAN AIRLINES,A-300,A,04A,1,4,22,7,2,D,1,1,,,TJSJ,LUIS MUNOZ MARIN INTL,PR,ASO,N,TAKEOFF RUN,NIGHT,NONE,0,145,0,I13,EGRET,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1011,1991,1,14,MIL,MILITARY,KC-135,A,148,,,,,,,,,,,KMER,CASTLE ARPT,CA,AWP,,TAKEOFF RUN,DAWN,,0,115,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4859,1991,1,14,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KSPS,SHEPPARD AFB/WICHITA FALLS MUNI ARPT,TX,ASW,Y,APPROACH,DAY,,1500,250,,ZT101,RED-WINGED BLACKBIRD,2-10,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100514,1991,1,14,1AAH,ALOHA AIRLINES,B-737-200,A,148,13,4,34,10,2,D,1,1,,,PHTO,HILO INTL ARPT,HI,AWP,N,APPROACH,DAY,NONE,50,145,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100724,1991,1,14,AAL,AMERICAN AIRLINES,MD-82,A,583,37,4,34,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,Y,TAKEOFF RUN,DAY,NONE,0,120,0,UNKBS,UNKNOWN SMALL BIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,1991,1,14,MIL,MILITARY,T-37B,,,,,,,,,,,,,KSPS,SHEPPARD AFB/WICHITA FALLS MUNI ARPT,TX,ASW,Y,TAKEOFF RUN,DAY,,50,120,0,ZT001,EASTERN MEADOWLARK,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101662,1991,1,14,USA,1US AIRWAYS,B-737-200,A,148,13,4,34,10,2,D,1,1,,,KDAY,JAMES M COX DAYTON INTL,OH,AGL,N,APPROACH,NIGHT,NONE,600,140,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
102763,1991,1,15,USA,1US AIRWAYS,B-737-200,A,148,13,4,34,10,2,D,1,1,,,KMCO,ORLANDO INTL,FL,ASO,Y,APPROACH,DAY,RAIN,30,140,,NE1,GULL,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103740,1991,1,15,ASA,ALASKA AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KONT,ONTARIO INTL ARPT,CA,AWP,N,APPROACH,DAY,NONE,100,130,,YL001,EUROPEAN STARLING,2-10,NONE,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103251,1991,1,15,USA,1US AIRWAYS,B-727,A,148,94,4,34,10,3,D,5,6,5,,KMCO,ORLANDO INTL,FL,ASO,N,APPROACH,,,67,140,,NE1,GULL,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103739,1991,1,15,JAL,JAPAN AIRLINES,B-747,A,148,96,5,34,13,4,D,1,1,1,1,KMWH,GRANT COUNTY ARPT,WA,ANM,Y,APPROACH,DAY,NONE,600,160,,J21,DUCK,1,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100264,1991,1,15,UNK,UNKNOWN,LEARJET-24,A,395,2,3,22,10,2,B,5,5,,,KFMY,PAGE FIELD ARPT,FL,ASO,Y,CLIMB,DAY,RAIN,25,,,NE1,GULL,2-10,PRECAUTIONARY LANDING,,,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102134,1991,1,16,BUS,BUSINESS,CITATION II,A,226,37,3,31,1,2,D,5,5,,,KHIO,PORTLAND-HILLSBORO ARPT,OR,ANM,,TAKEOFF RUN,DAY,,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,1,PRECAUTIONARY LANDING,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104581,1991,1,16,USA,1US AIRWAYS,B-737-200,A,148,13,4,34,10,2,D,1,1,,,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,AEA,N,TAKEOFF RUN,NIGHT,RAIN,0,140,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102499,1991,1,16,UAL,UNITED AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KBUR,BOB HOPE ARPT,CA,AWP,Y,CLIMB,DAY,NONE,,120,,O2111,ROCK PIGEON,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125511,1991,1,17,UAL,UNITED AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KMCI,KANSAS CITY INTL,MO,ACE,,APPROACH,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104129,1991,1,17,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KMIA,MIAMI INTL,FL,ASO,N,APPROACH,DAY,NONE,1000,150,,UNKBL,UNKNOWN LARGE BIRD,1,NONE,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105886,1991,1,17,BUS,BUSINESS,PA-30 TWIN COMANCHE,A,729,24,1,7,10,2,A,4,4,,,P19,STELLAR AIRPARK,AZ,AWP,N,CLIMB,DAY,NONE,2,73,,ZT1,BLACKBIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113692,1991,1,17,UNK,UNKNOWN,PA-28,A,729,23,1,,,1,A,7,,,,KPSC,TRI-CITIES,WA,ANM,,APPROACH,DAY,NONE,590,,,J21,DUCK,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114974,1991,1,18,JAL,JAPAN AIRLINES,B-747-1/200,A,148,14,5,34,13,4,D,1,1,1,1,KMWH,GRANT COUNTY ARPT,WA,ANM,N,APPROACH,DAY,NONE,1800,160,,J21,DUCK,2-10,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100513,1991,1,18,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,MROC,JUAN SANTAMARIA INTL,,FGN,,TAKEOFF RUN,DAY,NONE,0,,0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107059,1991,1,18,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-120,A,332,11,3,31,10,2,C,4,4,,,KERI,ERIE INTL ARPT-TOM RIDGE FIELD,PA,AEA,N,LANDING ROLL,NIGHT,NONE,0,105,0,1F131,RED FOX,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1012,1991,1,19,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KIWA,PHOENIX-MESA GATEWAY,AZ,AWP,,APPROACH,DAY,,100,160,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107075,1991,1,19,AAL,AMERICAN AIRLINES,A-300,A,04A,1,4,22,7,2,D,1,1,,,KJFK,JOHN F KENNEDY INTL,NY,AEA,N,TAKEOFF RUN,DAY,NONE,0,110,0,NE101,HERRING GULL,2-10,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104926,1991,1,19,NWA,NORTHWEST AIRLINES,DC-9,A,583,90,4,34,10,2,D,5,5,,,KMCB,MC COMB (PIKE COUNTY) ARPT,MS,ASO,Y,TAKEOFF RUN,DAY,NONE,0,,0,I13,EGRET,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100764,1991,1,20,USA,1US AIRWAYS,BA-146-200,A,168,5,4,7,43,4,D,1,1,1,1,KCCR,BUCHANAN FIELD ARPT,CA,AWP,N,APPROACH,DAY,NONE,500,115,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102542,1991,1,20,UNK,UNKNOWN,C-182 SKYLAN,A,226,11,1,,,1,A,7,,,,KABE,LEHIGH VALLEY INTL,PA,AEA,N,CLIMB,DAY,NONE,125,75,,ZX3,SPARROW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103069,1991,1,21,PHM,PHI INC,BELL-206,B,128,4,1,1,1,1,F,6,,,,ZZZZ,UNKNOWN,,,Y,APPROACH,,NONE,100,5,,NE1,GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115379,1991,1,21,PXX,PAN AM EXPRESS,ATR-42,A,97,1,3,31,10,2,C,4,4,,,KJFK,JOHN F KENNEDY INTL,NY,AEA,,LANDING ROLL,DAY,,0,,0,NE101,HERRING GULL,2-10,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101020,1991,1,21,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,ASW,N,CLIMB,NIGHT,NONE,50,150,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101021,1991,1,21,CAY,CAYMAN AIRWAYS,B-737-400,A,148,32,4,10,1,2,D,1,1,,,KMIA,MIAMI INTL,FL,ASO,Y,LANDING ROLL,DAY,NONE,0,110,0,I13,EGRET,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102356,1991,1,21,AAL,AMERICAN AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KMIA,MIAMI INTL,FL,ASO,N,APPROACH,NIGHT,NONE,50,140,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102209,1991,1,21,UNK,UNKNOWN,BE-58  BARON,A,123,12,2,13,,2,A,4,4,,,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,ASW,,CLIMB,NIGHT,NONE,200,,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101019,1991,1,21,NAE,NASHVILLE EAGLE,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,ASO,Y,TAKEOFF RUN,DAY,NONE,0,100,0,I13,EGRET,2-10,NONE,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102269,1991,1,21,USA,1US AIRWAYS,B-737-400,A,148,32,4,10,1,2,D,1,1,,,KPHL,PHILADELPHIA INTL,PA,AEA,N,APPROACH,DAY,SNOW,200,180,,NE1,GULL,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129783,1991,1,22,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,N5122,PACIFIC GOLDEN-PLOVER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101538,1991,1,23,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,N,APPROACH,DAY,,200,140,,YL001,EUROPEAN STARLING,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103997,1991,1,23,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,N,APPROACH,DAY,NONE,200,135,,YL001,EUROPEAN STARLING,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,1991,1,23,MIL,MILITARY,KC-135,A,148,,,,,,,,,,,KMER,CASTLE ARPT,CA,AWP,,TAKEOFF RUN,DUSK,,0,100,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102835,1991,1,24,COA,CONTINENTAL AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KPNS,PENSACOLA INTL ARPT,FL,ASO,N,TAKEOFF RUN,,NONE,0,,0,NE1,GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103578,1991,1,24,NHK,FAA,CITATION II,A,226,37,3,31,1,2,D,5,5,,,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,AEA,N,APPROACH,DAY,,20,110,,YL001,EUROPEAN STARLING,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100137,1991,1,25,AAL,AMERICAN AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KBNA,NASHVILLE INTL,TN,ASO,N,APPROACH,NIGHT,NONE,,,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101611,1991,1,25,HAL,HAWAIIAN AIR,DC-9-50,A,583,23,4,34,10,2,D,5,5,,,PHLI,LIHUE ARPT,HI,AWP,N,CLIMB,DAY,NONE,50,140,,O22,DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1991,1,25,MIL,MILITARY,KC-135E,A,148,,,,,,,,,,,KBGR,BANGOR INTL,ME,ANE,,LANDING ROLL,DAY,,0,120,0,NE,"GULLS,TERNS, KITTIWAKES",2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102621,1991,1,26,BUS,BUSINESS,PA-34 SENECA,A,729,27,1,13,10,2,A,4,4,,,KMLB,MELBOURNE INTL,FL,ASO,N,APPROACH,DAY,RAIN,50,90,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103897,1991,1,27,PAA,PAN AM,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,MMMX,BENITO JUAREZ INTL,,FGN,N,APPROACH,NIGHT,NONE,1,140,,NE1,GULL,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103896,1991,1,27,1AAH,ALOHA AIRLINES,B-737,A,148,95,4,34,10,2,D,1,1,,,PHOG,KAHULUI ARPT,HI,AWP,N,LANDING ROLL,,NONE,0,100,0,O22,DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104740,1991,1,27,BUS,BUSINESS,C-152,A,226,36,1,,,1,A,7,,,,KCMA,CAMARILLO,CA,AWP,N,CLIMB,DAY,NONE,850,70,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102242,1991,1,28,BUS,BUSINESS,LEARJET-35,A,395,4,3,19,1,2,D,5,5,,,KRDG,READING REGNL ARPT/CARL A SPAATZ FIELD,PA,AEA,N,LANDING ROLL,DAY,NONE,0,120,0,K33,HAWK,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1579,1991,1,28,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KIWA,PHOENIX-MESA GATEWAY,AZ,AWP,,TAKEOFF RUN,DAY,,0,160,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102834,1991,1,29,PXX,PAN AM EXPRESS,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,ASO,Y,CLIMB,DAY,NONE,50,130,,M4001,SANDHILL CRANE,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
102243,1991,1,29,UPS,UPS AIRLINES,DC-8,A,583,14,4,,,4,D,1,1,1,1,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,ASO,Y,APPROACH,DAY,FOG,,,,K5114,AMERICAN KESTREL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101843,1991,1,29,COA,CONTINENTAL AIRLINES,DC-9,A,583,90,4,34,10,2,D,5,5,,,KMIA,MIAMI INTL,FL,ASO,Y,APPROACH,DAY,NONE,150,135,,UNKBL,UNKNOWN LARGE BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100349,1991,1,30,PVT,PRIVATELY OWNED,C-172,A,226,7,1,13,4,1,A,7,,,,KRNO,RENO TAHOE INTL,NV,AWP,N,TAKEOFF RUN,NIGHT,NONE,0,80,0,R1101,BARN OWL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100115,1991,1,30,USA,1US AIRWAYS,DC-9,A,583,90,4,34,10,2,D,5,5,,,KORF,NORFOLK INTL,VA,AEA,N,LANDING ROLL,DAY,NONE,0,130,0,NE1,GULL,2-10,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102945,1991,1,31,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,N,APPROACH,NIGHT,NONE,6000,210,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100781,1991,1,31,BUS,BUSINESS,C-650,A,226,39,3,19,1,2,D,5,5,,,KNEW,LAKEFRONT AIRPORT,LA,ASW,Y,LANDING ROLL,NIGHT,RAIN,0,160,0,NE1,GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101723,1991,1,31,AAL,AMERICAN AIRLINES,DC-10,A,583,91,4,22,7,3,D,5,6,5,,KSFO,SAN FRANCISCO INTL ARPT,CA,AWP,N,APPROACH,NIGHT,NONE,400,130,,NE1,GULL,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105444,1991,1,31,USA,1US AIRWAYS,DC-9-30,A,583,21,4,34,10,2,D,5,5,,,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,AEA,N,LANDING ROLL,DAY,NONE,0,85,0,O2111,ROCK PIGEON,2-10,NONE,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
102182,1991,1,31,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KMOB,MOBILE REGIONAL,AL,ASO,N,TAKEOFF RUN,DAY,NONE,0,150,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100662,1991,2,1,UAL,UNITED AIRLINES,B-737-500,A,148,33,4,10,1,2,D,1,1,,,KSFO,SAN FRANCISCO INTL ARPT,CA,AWP,N,CLIMB,,NONE,50,170,,YL001,EUROPEAN STARLING,2-10,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100660,1991,2,1,CDN,CANADIAN AIRLINES,B-737,A,148,95,4,,,2,D,1,1,,,KSFO,SAN FRANCISCO INTL ARPT,CA,AWP,N,TAKEOFF RUN,NIGHT,NONE,0,100,0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1991,2,1,MIL,MILITARY,T-37B,,,,,,,,,,,,,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,LANDING ROLL,DAY,,0,80,0,YH004,HORNED LARK,1,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101715,1991,2,1,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,Y,APPROACH,DAY,NONE,300,135,,NE1,GULL,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127567,1991,2,2,UAL,UNITED AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KMCO,ORLANDO INTL,FL,ASO,,APPROACH,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1581,1991,2,2,MIL,MILITARY,C-130E,A,561,,,,,,,,,,,KBYH,ARKANSAS INTERNATIONAL ARPT,AR,ASW,,LANDING ROLL,DAY,,0,150,0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
100410,1991,2,2,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KABQ,ALBUQUERQUE INTL SUNPORT,NM,ASW,N,APPROACH,DAY,NONE,20,140,,ZX3,SPARROW,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104379,1991,2,3,1AAH,ALOHA AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,PHLI,LIHUE ARPT,HI,AWP,Y,LANDING ROLL,DAY,NONE,0,124,0,O2211,SPOTTED DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
